76.0,102.0,161.0,189.0,222.0,273.0,304.0,338.0,385.0,420.0,454.0,498.0,533.0,568.0,611.0,648.0,685.0,725.0,764.0,802.0,842.0,881.0,922.0,964.0,1002.0,1037.0,1078.0,1120.0,1156.0,1198.0,1234.0,1271.0,1315.0,1350.0,1385.0,1429.0,1465.0,1499.0,1541.0,1577.0,1611.0,1651.0,1687.0,1722.0,1763.0,1798.0,1833.0,1874.0,1909.0,1943.0,1982.0,2019.0,2054.0,2092.0,2130.0,2165.0,2203.0,2240.0,2276.0,2314.0,2351.0,2387.0,2424.0,2461.0,2496.0,2534.0,2572.0,2607.0,2645.0,2682.0,2717.0,2756.0,2793.0,2828.0,2867.0,2903.0,2939.0,2977.0,3014.0,3049.0
75.0,101.0,159.0,186.0,220.0,277.0,298.0,331.0,384.0,419.0,444.0,498.0,551.0,581.0,603.0,667.0,674.0,721.0,746.0,781.0,789.0,878.0,927.0,930.0,1006.0,1073.0,1079.0,1144.0,1156.0,1185.0,1227.0,1319.0,1324.0,1327.0,1361.0,1410.0,1462.0,1487.0,1493.0,1587.0,1616.0,1656.0,1662.0,1721.0,1767.0,1798.0,1824.0,1885.0,1892.0,1942.0,2002.0,2008.0,2036.0,2052.0,2082.0,2179.0,2185.0,2230.0,2287.0,2353.0,2376.0,2405.0,2407.0,2413.0,2528.0,2587.0,2587.0,2589.0,2646.0,2675.0,2744.0,2765.0,2798.0,2822.0,2850.0,2858.0,2891.0,2975.0,3015.0,3082.0
74.0,101.0,162.0,186.0,220.0,272.0,300.0,335.0,383.0,417.0,461.0,490.0,524.0,564.0,591.0,672.0,677.0,719.0,770.0,793.0,863.0,911.0,939.0,969.0,978.0,1049.0,1091.0,1124.0,1145.0,1203.0,1244.0,1282.0,1323.0,1358.0,1372.0,1434.0,1454.0,1475.0,1516.0,1550.0,1640.0,1662.0,1698.0,1703.0,1757.0,1817.0,1862.0,1866.0,1918.0,1941.0,2012.0,2061.0,2085.0,2087.0,2123.0,2165.0,2197.0,2211.0,2251.0,2302.0,2326.0,2378.0,2478.0,2522.0,2536.0,2562.0,2597.0,2618.0,2706.0,2722.0,2758.0,2781.0,2793.0,2872.0,2910.0,2924.0,2947.0,2962.0,3098.0,3101.0
76.0,108.0,162.0,185.0,234.0,280.0,306.0,352.0,388.0,415.0,465.0,494.0,535.0,562.0,591.0,635.0,709.0,709.0,749.0,813.0,821.0,860.0,946.0,964.0,998.0,1056.0,1068.0,1097.0,1123.0,1164.0,1214.0,1265.0,1289.0,1359.0,1400.0,1419.0,1442.0,1484.0,1585.0,1594.0,1619.0,1631.0,1714.0,1720.0,1799.0,1816.0,1834.0,1858.0,1924.0,1979.0,2013.0,2021.0,2027.0,2051.0,2074.0,2195.0,2236.0,2237.0,2286.0,2298.0,2304.0,2411.0,2441.0,2446.0,2548.0,2577.0,2596.0,2615.0,2654.0,2680.0,2788.0,2793.0,2806.0,2852.0,2873.0,2955.0,2974.0,2987.0,2990.0,3051.0
73.0,103.0,163.0,191.0,217.0,268.0,306.0,343.0,383.0,404.0,454.0,481.0,529.0,552.0,603.0,620.0,680.0,716.0,731.0,826.0,863.0,892.0,921.0,968.0,994.0,1072.0,1090.0,1096.0,1156.0,1162.0,1237.0,1294.0,1307.0,1359.0,1364.0,1405.0,1452.0,1498.0,1537.0,1571.0,1573.0,1644.0,1682.0,1745.0,1758.0,1817.0,1845.0,1878.0,1894.0,1940.0,1990.0,2032.0,2033.0,2085.0,2143.0,2174.0,2204.0,2240.0,2260.0,2277.0,2329.0,2438.0,2450.0,2489.0,2499.0,2558.0,2595.0,2610.0,2620.0,2649.0,2731.0,2742.0,2757.0,2809.0,2836.0,2864.0,2869.0,3040.0,3052.0,3129.0
75.0,102.0,160.0,187.0,216.0,276.0,306.0,341.0,384.0,427.0,453.0,495.0,546.0,583.0,610.0,645.0,697.0,726.0,780.0,798.0,838.0,883.0,929.0,933.0,995.0,1037.0,1044.0,1123.0,1155.0,1212.0,1214.0,1277.0,1288.0,1367.0,1370.0,1389.0,1423.0,1489.0,1531.0,1586.0,1628.0,1640.0,1654.0,1709.0,1769.0,1797.0,1816.0,1889.0,1918.0,1945.0,1975.0,1994.0,2054.0,2088.0,2115.0,2176.0,2198.0,2217.0,2286.0,2295.0,2345.0,2438.0,2452.0,2479.0,2482.0,2486.0,2558.0,2597.0,2640.0,2662.0,2680.0,2749.0,2803.0,2832.0,2903.0,2917.0,2932.0,2979.0,3041.0,3156.0
77.0,103.0,160.0,188.0,218.0,278.0,299.0,346.0,389.0,424.0,459.0,518.0,542.0,573.0,599.0,614.0,696.0,738.0,766.0,795.0,855.0,896.0,931.0,958.0,1007.0,1019.0,1069.0,1118.0,1183.0,1198.0,1213.0,1272.0,1300.0,1357.0,1373.0,1455.0,1463.0,1497.0,1557.0,1596.0,1616.0,1655.0,1723.0,1725.0,1738.0,1807.0,1824.0,1894.0,1901.0,1943.0,2020.0,2072.0,2074.0,2102.0,2177.0,2183.0,2194.0,2207.0,2227.0,2316.0,2381.0,2389.0,2426.0,2441.0,2506.0,2541.0,2542.0,2562.0,2631.0,2662.0,2719.0,2732.0,2772.0,2832.0,2846.0,2915.0,2918.0,2930.0,2965.0,3153.0
77.0,104.0,158.0,187.0,220.0,283.0,295.0,336.0,371.0,427.0,464.0,498.0,528.0,585.0,606.0,645.0,679.0,722.0,773.0,808.0,875.0,881.0,941.0,983.0,1001.0,1042.0,1098.0,1102.0,1151.0,1185.0,1197.0,1318.0,1325.0,1386.0,1389.0,1438.0,1474.0,1520.0,1522.0,1562.0,1610.0,1637.0,1670.0,1680.0,1811.0,1817.0,1836.0,1904.0,1923.0,1973.0,1980.0,1994.0,2046.0,2064.0,2102.0,2121.0,2167.0,2179.0,2237.0,2280.0,2320.0,2425.0,2435.0,2439.0,2511.0,2549.0,2559.0,2589.0,2618.0,2657.0,2737.0,2786.0,2788.0,2814.0,2854.0,2944.0,3015.0,3027.0,3034.0,3065.0
78.0,100.0,161.0,192.0,219.0,274.0,309.0,349.0,406.0,415.0,453.0,488.0,547.0,565.0,621.0,643.0,694.0,733.0,778.0,783.0,833.0,911.0,921.0,982.0,985.0,1008.0,1051.0,1092.0,1163.0,1163.0,1246.0,1273.0,1324.0,1332.0,1397.0,1426.0,1453.0,1494.0,1518.0,1555.0,1594.0,1665.0,1713.0,1730.0,1738.0,1772.0,1810.0,1820.0,1901.0,1936.0,1938.0,1962.0,2038.0,2051.0,2091.0,2159.0,2173.0,2260.0,2346.0,2365.0,2395.0,2410.0,2415.0,2478.0,2507.0,2525.0,2555.0,2622.0,2646.0,2677.0,2684.0,2814.0,2817.0,2837.0,2839.0,2916.0,2930.0,2961.0,2994.0,3090.0
78.0,102.0,158.0,197.0,222.0,264.0,296.0,344.0,383.0,422.0,456.0,489.0,533.0,571.0,607.0,653.0,682.0,739.0,751.0,785.0,859.0,872.0,899.0,976.0,980.0,1060.0,1079.0,1113.0,1159.0,1188.0,1254.0,1304.0,1325.0,1366.0,1374.0,1424.0,1489.0,1524.0,1533.0,1585.0,1601.0,1624.0,1712.0,1739.0,1771.0,1822.0,1823.0,1842.0,1898.0,1939.0,1989.0,2026.0,2080.0,2109.0,2115.0,2222.0,2229.0,2263.0,2269.0,2272.0,2329.0,2367.0,2415.0,2497.0,2541.0,2555.0,2605.0,2651.0,2663.0,2676.0,2738.0,2751.0,2835.0,2855.0,2867.0,2915.0,2949.0,2952.0,3014.0,3059.0
